epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
18,0.9119531512260437,0.9714069366455078,0.0003000000142492354,0.21571044623851776,0.9088084697723389,0.9154929518699646,0.8371875286102295,0.9332050085067749,0.44282305240631104,0.9380530714988708,0.7242236137390137
19,0.9150000214576721,0.9725602865219116,0.0003000000142492354,0.2112084925174713,0.9103715419769287,0.9203442931175232,0.7209374904632568,0.8956497311592102,0.8092368245124817,0.9723320007324219,0.45838508009910583
20,0.9168750047683716,0.9749255776405334,0.0003000000142492354,0.20235532522201538,0.9159637689590454,0.9176838994026184,0.8778125047683716,0.9698230028152466,0.2850475609302521,0.8186095356941223,0.9726707935333252
21,0.9217187762260437,0.9761309027671814,0.0003000000142492354,0.19717763364315033,0.921728253364563,0.9214397668838501,0.90625,0.9687916040420532,0.22674773633480072,0.8974514603614807,0.9186335206031799
22,0.9338281154632568,0.9828516840934753,0.0001500000071246177,0.16722671687602997,0.9301567673683167,0.9378716945648193,0.9071875214576721,0.9732148051261902,0.21532759070396423,0.8882318139076233,0.9329192638397217
23,0.9342187643051147,0.9837322235107422,0.0001500000071246177,0.16186822950839996,0.9328963756561279,0.9355242848396301,0.8974999785423279,0.9609583020210266,0.27169477939605713,0.9124839305877686,0.8807453513145447
24,0.9371093511581421,0.9841657280921936,0.0001500000071246177,0.15986138582229614,0.936532735824585,0.9375587105751038,0.921875,0.9773421883583069,0.20134790241718292,0.9461942315101624,0.895652174949646
25,0.9403906464576721,0.984257161617279,0.0001500000071246177,0.15825289487838745,0.9387181997299194,0.942097008228302,0.9034374952316284,0.9658221006393433,0.26288339495658875,0.9104101061820984,0.8962733149528503
26,0.9371093511581421,0.9856693744659424,0.0001500000071246177,0.1525798887014389,0.9355794787406921,0.9386541247367859,0.9296875,0.9839460253715515,0.17476306855678558,0.9066353440284729,0.9590061902999878
27,0.9371093511581421,0.9853272438049316,0.0001500000071246177,0.1542501598596573,0.9373531937599182,0.9366196990013123,0.9303125143051147,0.9820088744163513,0.17215074598789215,0.9205579161643982,0.9428571462631226
28,0.9416406154632568,0.9862204790115356,0.0001500000071246177,0.14860700070858002,0.9383252859115601,0.9452269077301025,0.9225000143051147,0.9762851595878601,0.19817647337913513,0.9177914261817932,0.9291925430297852
29,0.9376562237739563,0.9863359928131104,0.0001500000071246177,0.1497107744216919,0.9366021156311035,0.9386541247367859,0.9175000190734863,0.9728826880455017,0.21278667449951172,0.9259493947029114,0.908695638179779
30,0.9432031512260437,0.9874394536018372,0.0001500000071246177,0.14218969643115997,0.9440175890922546,0.942097008228302,0.9253125190734863,0.9808560609817505,0.1766563057899475,0.9255120754241943,0.926086962223053
31,0.9478124976158142,0.9887677431106567,0.0001500000071246177,0.13453036546707153,0.9461946487426758,0.94945228099823,0.9240624904632568,0.9789976477622986,0.1887585073709488,0.93507319688797,0.9124223589897156
32,0.9499218463897705,0.989558219909668,7.500000356230885e-05,0.1291312277317047,0.9476717114448547,0.9522691965103149,0.9346874952316284,0.9827705025672913,0.16886797547340393,0.9436352252960205,0.9254658222198486
33,0.9532812237739563,0.9905566573143005,7.500000356230885e-05,0.12190768867731094,0.9520761966705322,0.954460084438324,0.9350000023841858,0.9848144054412842,0.16972441971302032,0.9630118608474731,0.9055900573730469
34,0.9485937356948853,0.9899880886077881,7.500000356230885e-05,0.12714608013629913,0.947253406047821,0.949921727180481,0.9259374737739563,0.9811708927154541,0.18720975518226624,0.956753134727478,0.8931676745414734
35,0.9529687762260437,0.9904952645301819,7.500000356230885e-05,0.12242719531059265,0.9509192705154419,0.9550860524177551,0.9278125166893005,0.9809504747390747,0.18961261212825775,0.9581395387649536,0.895652174949646
36,0.953125,0.9913918972015381,7.500000356230885e-05,0.1175118088722229,0.9530516266822815,0.9530516266822815,0.9234374761581421,0.9764323234558105,0.21048203110694885,0.9559118151664734,0.8888198733329773
37,0.9548437595367432,0.9914544224739075,3.7500001781154424e-05,0.1161896139383316,0.9520846009254456,0.9577465057373047,0.9387500286102295,0.9828446507453918,0.16844162344932556,0.9532051086425781,0.9236024618148804
38,0.958203136920929,0.9923691749572754,3.7500001781154424e-05,0.10977838188409805,0.9572075605392456,0.9591549038887024,0.9368749856948853,0.9833182692527771,0.16615137457847595,0.9541935324668884,0.9186335206031799
39,0.9592187404632568,0.9926357269287109,3.7500001781154424e-05,0.10751119256019592,0.9605965614318848,0.9575899839401245,0.9396874904632568,0.9840038418769836,0.15954270958900452,0.9430894255638123,0.9366459846496582
40,0.9600781202316284,0.9931722283363342,3.7500001781154424e-05,0.10486912727355957,0.9600876569747925,0.9599373936653137,0.9271875023841858,0.9806779623031616,0.19217483699321747,0.9605351090431213,0.8919254541397095
41,0.9614062309265137,0.9936716556549072,3.7500001781154424e-05,0.10017099231481552,0.9600499272346497,0.9627543091773987,0.9393749833106995,0.984708309173584,0.15516193211078644,0.9419475793838501,0.9372670650482178
42,0.9581249952316284,0.9925337433815002,3.7500001781154424e-05,0.10878978669643402,0.9603648781776428,0.9555555582046509,0.9387500286102295,0.983893871307373,0.15971656143665314,0.9514687061309814,0.9254658222198486
43,0.9571874737739563,0.9931828379631042,3.7500001781154424e-05,0.10553912073373795,0.9574068188667297,0.9568074941635132,0.9350000023841858,0.9840999841690063,0.16993343830108643,0.960578203201294,0.9080745577812195
44,0.9599999785423279,0.9934367537498474,3.7500001781154424e-05,0.10230090469121933,0.9603696465492249,0.9594679474830627,0.9375,0.9835690259933472,0.1659402996301651,0.960182785987854,0.9136645793914795
45,0.9609375,0.9941325783729553,3.7500001781154424e-05,0.09749806672334671,0.9604440331459045,0.9613458514213562,0.9424999952316284,0.9850215315818787,0.1549585908651352,0.9506953358650208,0.9341614842414856
46,0.9616405963897705,0.9938432574272156,3.7500001781154424e-05,0.09941703826189041,0.9612197279930115,0.9619718194007874,0.9293749928474426,0.9821757078170776,0.18397530913352966,0.9631860852241516,0.8937888145446777
47,0.9603124856948853,0.9935216903686523,3.7500001781154424e-05,0.10080701112747192,0.9603945016860962,0.9600939154624939,0.9225000143051147,0.9800773859024048,0.19641295075416565,0.9582772254943848,0.8844720721244812
48,0.961718738079071,0.9944302439689636,3.7500001781154424e-05,0.09530475735664368,0.9620927572250366,0.961189329624176,0.9393749833106995,0.983566164970398,0.16042183339595795,0.948101282119751,0.9304347634315491
49,0.9594531059265137,0.993104875087738,3.7500001781154424e-05,0.1031942367553711,0.958886981010437,0.9599373936653137,0.9409375190734863,0.9856144785881042,0.15625782310962677,0.9646828174591064,0.9161490797996521
50,0.9633593559265137,0.994174063205719,1.8750000890577212e-05,0.0962333083152771,0.9657071232795715,0.960719883441925,0.9368749856948853,0.9839739799499512,0.17062009871006012,0.9643799662590027,0.9080745577812195
51,0.96484375,0.9948132038116455,1.8750000890577212e-05,0.09177060425281525,0.964497983455658,0.9651017189025879,0.9390624761581421,0.9850410223007202,0.16179676353931427,0.9615134000778198,0.9155279397964478
52,0.9653906226158142,0.9945030808448792,1.8750000890577212e-05,0.0927601307630539,0.96599280834198,0.9646322131156921,0.9415624737739563,0.9852160215377808,0.15421101450920105,0.952896237373352,0.9298136830329895
53,0.9661718606948853,0.9946766495704651,1.8750000890577212e-05,0.0906854048371315,0.9672156572341919,0.9649452567100525,0.9443749785423279,0.9850788712501526,0.1563486009836197,0.9578005075454712,0.9304347634315491
54,0.965624988079071,0.9950225353240967,1.8750000890577212e-05,0.08967526257038116,0.9645534157752991,0.9666666388511658,0.9415624737739563,0.9841924905776978,0.1628243327140808,0.9575562477111816,0.9248447418212891
55,0.9607812762260437,0.9934718012809753,1.8750000890577212e-05,0.10054703801870346,0.9608641266822815,0.9605633616447449,0.9403125047683716,0.9847598671913147,0.16293275356292725,0.9628180265426636,0.9167701601982117
56,0.9655468463897705,0.9947714805603027,1.8750000890577212e-05,0.09127777814865112,0.9649835824966431,0.9660406708717346,0.9390624761581421,0.9849069118499756,0.16154566407203674,0.958522379398346,0.9186335206031799
57,0.9654687643051147,0.9947169423103333,9.375000445288606e-06,0.09135572612285614,0.9654147028923035,0.9654147028923035,0.9387500286102295,0.9844675660133362,0.16275271773338318,0.9590908885002136,0.917391300201416
58,0.9686718583106995,0.9959594011306763,9.375000445288606e-06,0.08175713568925858,0.9672335982322693,0.9701095223426819,0.9396874904632568,0.9850452542304993,0.16050072014331818,0.9591704607009888,0.9192546606063843
59,0.9645312428474426,0.9945125579833984,9.375000445288606e-06,0.0918196365237236,0.9624493718147278,0.9666666388511658,0.9381250143051147,0.9836707711219788,0.17183992266654968,0.9602347016334534,0.9149068593978882
60,0.966015636920929,0.9948936104774475,9.375000445288606e-06,0.08877985924482346,0.9648711681365967,0.9671361446380615,0.9403125047683716,0.9844479560852051,0.16441310942173004,0.961013674736023,0.9186335206031799
